word,pos,level,url,uk_audio,us_audio,definition,origin
negative,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/negative_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negat/negative__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/neg/negat/negative__us_1.mp3,a word or statement that means ‘no’; an act of refusing to do something or of denying something,"late Middle English: from late Latinnegativus, fromnegare‘deny’."
nearby,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/nearby_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/nearb/nearby__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/nearb/nearby__us_2_rr.mp3,near in position; not far away,N/A
natural,adjective,A1,https://www.oxfordlearnersdictionaries.com/definition/english/natural_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/natur/natural__gb_6.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/natur/natural__us_1_rr.mp3,existing in nature; not made or caused by humans,"Middle English (in the sense ‘having a certain status by birth’): from Old French, from Latinnaturalis, fromnatura‘birth, nature, quality’, fromnat-‘born’, from the verbnasci."
naked,adjective,B2,https://www.oxfordlearnersdictionaries.com/definition/english/naked,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nak/naked/naked__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nak/naked/naked__us_1.mp3,not wearing any clothes,"Old Englishnacod, of Germanic origin; related to Dutchnaaktand Germannackt, from an Indo-European root shared by Latinnudusand Sanskritnagna."
near,preposition,A1,https://www.oxfordlearnersdictionaries.com/definition/english/near_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/near_/near__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/near_/near__us_1.mp3,at a short distance away from somebody/something,N/A
musical,adjective,A2,https://www.oxfordlearnersdictionaries.com/definition/english/musical_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/music/musical__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mus/music/musical__us_3.mp3,connected with music; containing music,"late Middle English: from Old French, from medieval Latinmusicalis, from Latinmusica, from Greekmousikē (tekhnē)‘(art) of the Muses’, frommousa‘muse’."
must,modal verb,A1,https://www.oxfordlearnersdictionaries.com/definition/english/must_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/must_/must__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mus/must_/must__us_1_rr.mp3,used to say that something is necessary or very important (sometimes involving a rule or a law),"Old Englishmōste, past tense ofmōt‘may’, of Germanic origin; related to Dutchmoetenand Germanmüssen."
mouth,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/mouth_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mou/mouth/mouth__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mou/mouth/mouth__us_1.mp3,"the opening in the face used for speaking, eating, etc.; the area inside the head behind this opening","Old Englishmūth, of Germanic origin; related to Dutchmondand GermanMund, from an Indo-European root shared by Latinmentum‘chin’."
mystery,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/mystery,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mys/myste/mystery__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mys/myste/mystery__us_2.mp3,something that is difficult to understand or to explain,"Middle English (in the sense ‘mystic presence, hidden religious symbolism’): from Old Frenchmistereor Latinmysterium, from Greekmustērion; related tomystic."
name,verb,A1,https://www.oxfordlearnersdictionaries.com/definition/english/name_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/name_/name__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nam/name_/name__us_1.mp3,to give a name to somebody/something,"Old Englishnama,noma(noun),(ge)namian(verb), of Germanic origin; related to Dutchnaamand GermanName, from a root shared by Latinnomenand Greekonoma."
movement,noun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/movement,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mov/movem/movement__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mov/movem/movement__us_1.mp3,an act of moving the body or part of the body,"late Middle English: via Old French from medieval Latinmovimentum, from Latinmovere‘to move’."
narrative,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/narrative_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nar/narra/narrative__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nar/narra/narrative__us_1.mp3,a description of events,"late Middle English (as an adjective): from Frenchnarratif,-ive, from late Latinnarrativus‘telling a story’, from the verbnarrare(fromgnarus‘knowing’)."
neglect,noun,C1,https://www.oxfordlearnersdictionaries.com/definition/english/neglect_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negle/neglect__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/neg/negle/neglect__us_1.mp3,the fact of not giving enough care or attention to something/somebody; the state of not receiving enough care or attention,"early 16th cent.: from Latinneglect-‘disregarded’, from the verbneglegere, fromneg-‘not’ +legere‘choose, pick up’."
necessity,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/necessity,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nec/neces/necessity__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nec/neces/necessity__us_1.mp3,the fact that something must happen or be done; the need for something,"late Middle English: from Old Frenchnecessite, from Latinnecessitas, fromnecesse‘be needful’."
monitor,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/monitor_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mon/monit/monitor__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mon/monit/monitor__us_1.mp3,"to watch and check something over a period of time in order to see how it develops, so that you can make any necessary changes","early 16th cent. (in sense (3)): from Latin, frommonit-‘warned’, from the verbmonere. Sense (2) dates from the 1930s."
navigation,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/navigation,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nav/navig/navigation__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nav/navig/navigation__us_1.mp3,the skill or the process of planning a route for a ship or other vehicle and taking it there,"early 16th cent. (denoting travel on water): from French, or from Latinnavigatio(n-), from the verbnavigare, fromnavis‘ship’ +agere‘drive’."
negotiation,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/negotiation,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/neg/negot/negotiation__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/neg/negot/negotiation__us_1.mp3,formal discussion between people who are trying to reach an agreement,"late 15th cent. (denoting an act of dealing with another person): from Latinnegotiatio(n-), from the verbnegotiari, fromnegotium‘business’, fromneg-‘not’ +otium‘leisure’."
near,adjective,A1,https://www.oxfordlearnersdictionaries.com/definition/english/near_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/near_/near__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/near_/near__us_1.mp3,a short distance away,"Middle English: from Old Norsenær‘nearer’, comparative ofná, corresponding to Old Englishnēah‘nigh’."
mode,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/mode,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mod/mode_/mode__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mod/mode_/mode__us_1.mp3,a particular way of doing something; a particular type of something,"late Middle English (in the musical and grammatical senses): from Latinmodus‘measure’, from an Indo-European root shared bymete; compare withmoodin its grammatical sense."
much,pronoun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/many,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/man/many_/many__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/man/many_/many__us_2.mp3,"used with plural nouns and verbs, especially in negative sentences or in more formal English, to mean ‘a large number of’. Also used in questions to ask about the size of a number, and with ‘as’, ‘so’ and ‘too’.","Old Englishmanig, of Germanic origin; related to Dutchmenigand Germanmanch."
name,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/name_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nam/name_/name__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nam/name_/name__us_1.mp3,"a word or words that a particular person, animal, place or thing is known by","Old Englishnama,noma(noun),(ge)namian(verb), of Germanic origin; related to Dutchnaamand GermanName, from a root shared by Latinnomenand Greekonoma."
myself,pronoun,A2,https://www.oxfordlearnersdictionaries.com/definition/english/myself,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mys/mysel/myself__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mys/mysel/myself__us_3.mp3,used when the speaker or writer is also the person affected by an action,"Old Englishme self, from the pronounme+ the adjectiveself; the change ofmetomyoccurred in Middle English."
multiply,verb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/multiply,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mul/multi/multiply__gb_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mul/multi/multiply__us_3.mp3,to add a number to itself a particular number of times,"Middle English: from Old Frenchmultiplier, from Latinmultiplicare."
native,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/native_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nat/nativ/native__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nat/nativ/native__us_2.mp3,a person who was born in a particular country or area,"late Middle English: from Latinnativus, fromnat-‘born’, from the verbnasci."
museum,noun,A1,https://www.oxfordlearnersdictionaries.com/definition/english/museum,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/mus/museu/museum__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/mus/museu/museum__us_2.mp3,"a building in which objects of artistic, cultural, historical or scientific interest are kept and shown to the public","early 17th cent. (denoting a university building, specifically one erected at Alexandria by Ptolemy Soter): via Latin from Greekmouseion‘seat of the Muses’, based onmousa‘muse’."
neighbouring,adjective,C1,https://www.oxfordlearnersdictionaries.com/definition/english/neighbouring,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nei/neigh/neighbouring__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nei/neigh/neighbouring__us_1.mp3,located or living near or next to a place or person,N/A
needle,noun,B1,https://www.oxfordlearnersdictionaries.com/definition/english/needle_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nee/needl/needle__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nee/needl/needle__us_2.mp3,"a small thin piece of steel that you use forsewing, with a point at one end and a hole for thethreadat the other","Old Englishnǣdl, of Germanic origin; related to Dutchnaaldand GermanNadel, from an Indo-European root shared by Latinnere‘to spin’ and Greeknēma‘thread’."
next,adverb,A1,https://www.oxfordlearnersdictionaries.com/definition/english/next_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nex/next_/next__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nex/next_/next__us_1.mp3,after something else; then; afterwards,"Old Englishnēhsta‘nearest’, superlative ofnēah‘nigh’; compare with Dutchnaastand Germannächste."
nearby,adverb,B2,https://www.oxfordlearnersdictionaries.com/definition/english/nearby_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nea/nearb/nearby__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nea/nearb/nearby__us_2_rr.mp3,a short distance from somebody/something; not far away,N/A
neither,determiner,A2,https://www.oxfordlearnersdictionaries.com/definition/english/neither_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/n/nei/neith/neither__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/n/nei/neith/neither__us_2_rr.mp3,not one nor the other of two things or people,"Middle English: alteration (by association witheither) of Old Englishnawther, contraction ofnāhwæther(fromnā‘no’ +hwæther‘whether’)."
myth,noun,B2,https://www.oxfordlearnersdictionaries.com/definition/english/myth,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/m/myt/myth_/myth__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/m/myt/myth_/myth__us_1.mp3,"a story from ancient times, especially one that was told to explain natural events or to describe the early history of a people; this type of story","mid 19th cent.: from modern Latinmythus, via late Latin from Greekmuthos."
